ID,Education,Marital_Status,Income,percent_kids,percent_teenagers,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_age,joining_company,Tot_amnt_spent,last_purchase_day_type,minor_home,total_accept,Total_num_purchase,AOV
898,Graduation,Married,0,100,0,39,25.85,10.2,36.73,2.04,5.44,19.73,3,3,0,4,8,0,0,0,0,0,0,0,0,1,147,Weekend,1,0,10,14.7
9797,Graduation,Married,1,0,100,38,51.47,4.29,29.35,0.9,2.48,11.51,2,3,3,8,2,0,0,0,0,0,0,0,1,0,443,Weekday,1,0,16,27.6875
10949,PhD,Divorced,2,0,0,8,55.77,1.89,30.23,7.41,1.89,2.81,1,5,5,8,3,0,0,0,1,0,0,1,1,1,1958,Weekday,0,2,19,103.0526316
8212,Master,Married,0,0,100,89,48.85,8.62,15.52,7.47,7.47,12.07,2,3,1,4,7,0,0,0,0,0,0,0,1,2,174,Weekend,1,0,10,17.4
6248,Master,Single,2,0,0,47,57.56,1.08,33.65,4.24,1.31,2.17,0,9,7,11,3,0,0,1,0,0,0,1,2,1,2217,Weekend,0,2,27,82.11111111
10164,Graduation,Single,2,0,100,75,60.14,1.95,24.66,6.39,5.91,0.95,1,5,5,5,5,0,1,1,0,0,0,0,1,0,1691,Weekend,1,2,16,105.6875
4547,Graduation,Live_in,0,50,50,86,24,8,36,8,4,20,2,1,0,3,8,0,0,0,0,0,0,0,1,2,25,Weekday,2,0,6,4.166666667
6815,Master,Married,2,0,0,4,55.38,2.6,15.45,6.43,12.48,7.66,0,7,6,8,2,1,0,1,1,0,0,1,0,0,809,Weekend,0,4,21,38.52380952
4122,Graduation,Married,2,0,0,73,56.31,2.57,13.07,20,3.13,4.92,1,6,5,4,4,0,0,0,1,0,0,1,1,3,895,Weekday,0,2,16,55.9375
10841,PhD,Live_in,1,0,100,46,46.69,4.55,27.48,8.47,6.4,6.4,3,4,3,8,4,0,0,0,0,0,0,0,1,3,484,Weekend,1,0,18,26.88888889
5370,PhD,Married,0,100,0,38,57.87,0.73,34.14,0,1.69,5.57,4,7,1,6,8,1,0,0,0,0,0,0,1,2,413,Weekday,1,1,18,22.94444444
176,Master,Single,2,0,100,73,27.19,11.48,20.24,9.97,10.88,20.24,1,4,1,6,3,0,0,0,0,0,0,0,0,0,331,Weekday,1,0,12,27.58333333
4860,Graduation,Single,0,100,0,66,28,8,32,12,8,12,1,1,0,3,6,0,0,0,0,0,0,0,1,2,25,Weekday,1,0,5,5
10757,PhD,Divorced,0,100,0,36,30.77,15.38,38.46,15.38,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,1,13,Weekday,1,0,4,3.25
4023,Graduation,Married,0,100,0,29,13.91,14.78,16.52,17.39,18.26,19.13,3,3,2,2,8,0,0,0,0,0,0,1,1,3,115,Weekday,1,1,10,11.5
6679,Graduation,Single,0,0,0,29,62.5,18.75,18.75,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,0,16,Weekday,0,0,4,4
9923,Master,Single,1,50,50,6,73.91,0,17.39,0,0,8.7,3,2,0,4,7,0,0,0,0,0,0,0,1,1,92,Weekday,2,0,9,10.22222222
7181,Graduation,Married,0,0,100,97,67.31,0,25,3.85,0,3.85,2,2,0,3,8,0,0,0,0,0,0,0,0,1,52,Weekday,1,0,7,7.428571429
3599,Graduation,Married,2,0,100,61,39.28,5.46,29.23,14.21,6.35,5.46,3,8,4,8,5,0,0,0,0,0,0,0,1,3,1464,Weekend,1,0,23,63.65217391
405,Graduation,Divorced,1,0,100,68,71.43,0,7.03,0.91,0,20.63,4,5,5,3,8,1,0,0,0,0,0,0,1,2,441,Weekend,1,1,17,25.94117647
6870,PhD,Divorced,2,0,100,73,64.31,0.71,17.31,6.01,4.59,7.07,1,3,1,7,2,0,0,0,0,0,0,0,1,1,283,Weekday,1,0,12,23.58333333
832,PhD,Live_in,2,0,100,90,75.1,1.87,15.13,1.34,1.87,4.69,3,8,2,10,5,0,0,0,0,0,0,0,1,0,747,Weekday,1,0,23,32.47826087
2002,Graduation,Divorced,2,0,0,81,31.39,2.73,49.84,9.63,1.82,4.6,1,5,6,5,3,0,0,0,0,0,0,0,1,2,1870,Weekend,0,0,17,110
3657,Graduation,Single,0,100,0,1,56.97,0.61,20,7.88,7.27,7.27,3,4,0,4,8,0,0,0,0,0,0,0,0,2,165,Weekday,1,0,11,15
500,Graduation,Live_in,2,0,0,79,46.78,2.22,37.87,2.06,9.99,1.08,1,7,7,9,2,0,1,1,1,0,0,1,0,1,1941,Weekday,0,4,24,80.875
1951,Basic,Married,0,0,0,92,27.18,14.54,14.54,24.79,15.38,3.58,6,11,2,8,9,0,0,0,0,0,0,0,0,2,839,Weekday,0,0,27,31.07407407
3262,Graduation,Single,2,0,0,31,60.12,6.77,25.2,2.54,2.9,2.48,1,2,9,13,5,0,0,0,0,0,0,1,1,3,1655,Weekday,0,1,25,66.2
4102,Master,Married,0,50,50,46,47.83,4.35,8.7,8.7,4.35,26.09,1,0,0,3,6,0,0,0,0,0,0,0,1,2,23,Weekend,2,0,4,5.75
7042,Graduation,Married,0,0,0,14,4.55,4.55,21.21,22.73,31.82,15.15,1,2,1,2,9,0,0,0,0,0,0,1,0,2,66,Weekday,0,1,6,11
10598,Graduation,Live_in,0,50,50,89,32.43,2.7,43.24,10.81,2.7,8.11,3,2,0,3,8,0,0,0,0,0,0,0,1,2,37,Weekend,2,0,8,4.625
255,Graduation,Divorced,0,50,50,31,80.95,0,9.52,0,0,9.52,2,1,0,3,6,0,0,0,0,0,1,0,2,0,21,Weekday,2,0,6,3.5
2375,Graduation,Live_in,0,33,67,75,36.36,0,22.73,0,13.64,27.27,1,0,0,3,8,0,0,0,0,0,0,0,1,3,22,Weekend,3,0,4,5.5
9829,Graduation,Live_in,0,100,0,42,28.21,5.13,21.79,15.38,12.82,16.67,3,2,0,4,6,0,0,0,0,0,0,0,0,0,78,Weekday,1,0,9,8.666666667
6214,Master,Married,1,100,0,53,17.72,12.66,36.71,5.06,8.86,18.99,1,2,0,3,6,0,0,0,0,0,0,0,0,2,79,Weekend,1,0,6,13.16666667
4954,Graduation,Married,1,50,50,53,40,10.19,25.66,19.62,2.64,1.89,6,4,2,5,6,0,0,0,0,0,0,0,1,0,265,Weekend,2,0,17,15.58823529
7861,Master,Married,2,0,100,23,69.79,4.85,20.6,3.83,0,0.94,2,8,3,6,4,0,0,0,0,0,0,0,2,0,1175,Weekday,1,0,19,61.84210526
4837,PhD,Married,2,0,100,57,57.7,3.3,17.32,5.29,0.77,15.63,2,8,5,13,4,0,0,0,0,0,0,0,1,2,1305,Weekday,1,0,28,46.60714286
9423,Master,Married,0,100,0,49,28.26,6.52,36.96,15.22,6.52,6.52,2,2,0,4,5,0,0,0,0,0,0,0,0,0,46,Weekday,1,0,8,5.75
4198,Graduation,Live_in,0,50,50,6,36,4,12,0,16,32,1,0,0,3,6,0,0,0,0,0,0,0,1,2,25,Weekday,2,0,4,6.25
153,Graduation,Divorced,0,0,0,29,41.3,6.52,13.04,8.7,4.35,26.09,1,1,0,3,4,0,0,0,0,0,0,0,2,1,46,Weekday,0,0,5,9.2
9323,Master,Live_in,1,0,100,5,59.5,0.92,25.51,3.66,5.61,4.81,4,10,5,7,8,1,0,0,0,0,0,1,2,3,874,Weekend,1,2,26,33.61538462
10001,Master,Live_in,0,100,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,0,3,100,Weekday,1,0,10,10
3945,PhD,Widow,2,0,100,80,66.45,4.73,23.12,0,1.83,3.87,2,11,8,4,6,1,0,0,0,0,0,1,2,2,930,Weekday,1,2,25,37.2
3799,Graduation,Married,2,0,100,4,36.29,4.03,37.1,5.3,0.81,16.47,3,7,2,11,5,0,0,0,0,0,0,0,1,1,868,Weekend,1,0,23,37.73913043
8625,Graduation,Married,0,100,0,70,33.33,2.22,51.11,0,11.11,2.22,3,3,0,3,8,0,0,0,0,0,0,0,0,1,45,Weekday,1,0,9,5
3491,Graduation,Live_in,1,0,100,32,30.48,4.76,28.89,9.44,8.02,18.41,4,11,6,8,7,0,0,0,0,0,0,0,1,2,1260,Weekend,1,0,29,43.44827586
983,Graduation,Married,0,100,0,82,26.57,7,22.22,6.76,2.42,35.02,1,6,2,3,8,1,0,0,0,0,0,0,0,1,414,Weekend,1,1,12,34.5
9119,Graduation,Live_in,1,0,100,27,53.06,4.34,19.39,9.18,4.34,9.69,2,3,3,7,2,0,0,0,0,0,0,0,2,1,392,Weekday,1,0,15,26.13333333
4786,Graduation,Married,2,50,50,94,50.05,7.39,23.17,8.39,5.5,5.5,4,10,3,12,6,0,0,0,0,0,0,0,0,3,1109,Weekday,2,0,29,38.24137931
5872,Graduation,Single,1,0,100,23,37.56,14.08,33.8,9.86,0.94,3.76,4,4,4,10,3,0,0,0,0,0,0,0,2,2,639,Weekday,1,0,22,29.04545455
6568,Graduation,Married,0,100,0,97,13.92,0,45.57,18.99,6.33,15.19,1,2,0,3,7,0,0,0,0,0,0,0,0,2,79,Weekday,1,0,6,13.16666667
5628,Graduation,Live_in,1,0,0,25,50.93,9.25,19.4,12.07,3.66,4.68,1,10,3,10,6,1,0,0,0,0,0,0,0,2,1665,Weekend,0,1,24,69.375
5631,Graduation,Single,1,0,0,92,29.19,6.79,28.47,7.95,6.07,21.53,1,5,4,8,4,0,0,0,0,0,0,0,0,2,692,Weekday,0,0,18,38.44444444
4974,Graduation,Single,2,33,67,98,31.11,6.39,46.7,1.15,7.33,7.33,10,4,6,9,7,0,0,0,0,0,0,0,1,3,1392,Weekday,3,0,29,48
8416,Graduation,Married,0,100,0,19,13.64,13.64,34.09,22.73,11.36,4.55,2,2,0,3,6,0,0,0,0,0,0,0,0,1,44,Weekend,1,0,7,6.285714286
5454,Master,Married,1,100,0,80,74,0,14,6,0,6,1,2,0,3,5,0,0,0,0,0,0,0,0,1,50,Weekday,1,0,6,8.333333333
4095,Graduation,Married,0,100,0,80,35.76,7.92,13.7,10.49,7.28,24.84,8,4,3,6,7,0,0,0,0,0,0,0,1,3,467,Weekday,1,0,21,22.23809524
5474,Graduation,Single,1,100,0,79,20.18,3.14,44.39,1.79,11.21,19.28,3,4,1,4,6,0,0,0,0,0,0,0,1,1,223,Weekday,1,0,12,18.58333333
4268,Graduation,Married,1,0,100,50,81.65,0,13.29,0,0.63,4.43,1,3,1,4,4,0,0,0,0,0,0,0,1,0,158,Weekday,1,0,9,17.55555556
10701,Graduation,Married,2,0,0,60,58.88,0,21.8,9.91,6.61,2.81,1,7,8,12,4,0,0,1,1,0,0,0,1,1,1211,Weekend,0,2,28,43.25
3507,Graduation,Single,2,100,0,44,42.92,10.22,27.05,13.33,2.79,3.68,2,2,5,5,6,0,0,0,0,0,0,1,1,3,1575,Weekday,1,1,14,112.5
2079,Master,Married,2,0,0,0,37.25,2.15,44.29,6.04,8.11,2.15,1,5,6,10,1,0,0,0,0,0,0,0,2,1,1208,Weekday,0,0,22,54.90909091
626,Graduation,Married,0,50,50,28,51.16,4.65,27.91,0,4.65,11.63,1,1,0,3,4,0,0,0,0,0,0,0,2,2,43,Weekday,2,0,5,8.6
4426,Graduation,Single,1,50,50,35,69.64,0.76,9.68,1.14,0.76,18.03,6,7,2,6,7,0,0,0,1,0,0,0,1,1,527,Weekday,2,1,21,25.0952381
2591,Graduation,Widow,2,0,100,49,56.44,3.76,22.96,7.4,5.69,3.76,2,6,3,4,2,0,0,0,0,0,0,0,1,0,932,Weekday,1,0,15,62.13333333
10509,Master,Single,0,50,50,46,71.83,0,22.54,0,0,5.63,2,3,0,3,8,0,0,0,0,0,0,0,1,0,71,Weekend,2,0,8,8.875
6382,Graduation,Live_in,1,50,50,97,46.3,0,20.37,5.56,0,27.78,1,1,0,3,4,0,0,0,0,0,0,0,2,0,54,Weekday,2,0,5,10.8
6673,Graduation,Single,0,0,0,51,21.71,4.65,20.93,9.3,13.18,30.23,1,3,0,3,8,0,0,0,0,0,0,0,1,2,129,Weekday,0,0,7,18.42857143
7441,Graduation,Divorced,2,100,0,80,59.32,9.85,27.68,1.24,0,1.92,3,2,10,12,7,0,0,0,0,0,0,0,1,3,1615,Weekday,1,0,27,59.81481481
1071,PhD,Divorced,2,0,100,10,51.45,8.51,16.25,6.67,4.26,12.86,3,7,3,13,5,0,0,0,0,0,0,0,0,1,1034,Weekday,1,0,26,39.76923077
10061,Graduation,Married,1,0,100,29,66.54,1.56,13.14,0,0.74,18.01,2,9,2,12,7,0,0,0,0,0,0,0,2,3,1088,Weekday,1,0,25,43.52
7187,Master,Live_in,1,50,50,52,52.01,5.83,6.66,13.04,9.15,13.31,7,4,10,4,3,0,0,0,0,0,0,0,1,2,721,Weekday,2,0,25,28.84
8775,Graduation,Live_in,0,100,0,74,28.47,0,40.88,14.6,5.84,10.22,3,3,1,3,7,0,0,0,0,0,0,0,1,1,137,Weekend,1,0,10,13.7
1612,PhD,Single,1,100,0,82,48.94,0,31.91,0,4.26,14.89,2,3,0,3,6,0,0,0,0,0,0,0,0,2,47,Weekend,1,0,8,5.875
2345,PhD,Live_in,2,0,0,54,47.19,4.34,27.97,5.71,4.34,10.45,1,4,4,8,2,0,0,0,0,0,0,0,0,1,1244,Weekend,0,0,17,73.17647059
322,Graduation,Live_in,1,50,50,93,70.73,2.44,26.83,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0,3,41,Weekday,2,0,7,5.857142857
10897,Graduation,Married,2,0,100,63,64.48,6.81,18.48,2.47,6.81,0.94,5,9,6,12,6,0,0,0,0,0,0,0,1,3,1174,Weekday,1,0,32,36.6875
123,Graduation,Widow,2,0,100,92,54.78,3.52,13.39,2.32,15.21,10.78,2,4,5,4,2,0,0,0,0,0,0,0,2,3,993,Weekday,1,0,15,66.2
6103,Graduation,Married,1,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,2,1,100,Weekend,0,0,7,14.28571429
7899,PhD,Married,2,0,100,70,74.11,1.96,19.76,1.25,1.96,0.95,2,4,7,4,7,0,0,0,0,0,0,0,2,3,1680,Weekday,1,0,17,98.82352941
10500,Graduation,Married,0,100,0,96,19.39,1.02,20.41,16.33,14.29,28.57,2,3,0,4,5,0,0,0,0,0,0,0,0,0,98,Weekend,1,0,9,10.88888889
1655,Graduation,Live_in,0,100,0,81,33.33,6.25,31.25,4.17,2.08,22.92,1,1,0,3,7,0,0,0,0,0,0,0,0,1,48,Weekend,1,0,5,9.6
2406,Graduation,Live_in,1,0,100,63,72.45,0.77,18.11,2.31,1.73,4.62,3,6,2,8,5,0,0,0,0,0,0,0,2,1,519,Weekday,1,0,19,27.31578947
2712,Graduation,Married,2,0,100,85,25.73,24.9,24.9,14.41,5.45,4.62,1,6,3,10,3,0,0,0,0,0,0,0,1,1,715,Weekday,1,0,20,35.75
5517,Graduation,Married,0,100,0,51,40.54,0,29.73,0,5.41,24.32,1,1,1,2,8,0,0,0,0,0,0,0,1,1,37,Weekday,1,0,5,7.4
10643,PhD,Single,1,0,0,23,18.99,12.71,40.89,13.02,9.04,5.36,2,5,2,11,5,0,0,0,0,0,0,1,0,3,653,Weekday,0,1,20,32.65
2254,Graduation,Married,2,0,0,95,43.09,8.25,28.45,8.32,5.5,6.39,1,9,6,5,5,0,0,0,0,0,0,0,0,2,1455,Weekend,0,0,21,69.28571429
10281,Graduation,Divorced,2,100,0,11,29.9,9.97,40.03,2.16,8.97,8.97,2,5,5,7,4,0,0,0,0,0,0,1,1,0,602,Weekend,1,1,19,31.68421053
6958,Master,Married,0,100,0,42,53.85,0,15.38,0,0,30.77,1,1,1,2,6,0,0,0,0,0,0,0,0,2,26,Weekday,1,0,5,5.2
954,Basic,Widow,0,0,0,77,2.94,2.94,23.53,33.33,6.86,30.39,1,2,1,3,5,0,0,0,0,0,0,0,1,0,102,Weekday,0,0,7,14.57142857
5079,Graduation,Married,1,50,50,82,73.2,1.03,16.49,0,0,9.28,4,2,1,3,8,0,0,0,0,0,0,0,1,2,97,Weekend,2,0,10,9.7
10339,Master,Live_in,1,0,100,83,77.78,0,10.63,0,0,11.59,2,4,1,4,6,0,0,0,0,0,0,0,2,2,207,Weekday,1,0,11,18.81818182
4643,Graduation,Married,0,100,0,40,4.55,14.77,26.14,21.59,5.11,27.84,2,3,0,4,8,0,0,0,0,0,0,0,1,3,176,Weekend,1,0,9,19.55555556
3117,Graduation,Single,1,0,100,95,58.67,0,4.67,2.67,1.33,32.67,3,6,1,5,7,0,0,0,0,0,0,0,1,1,450,Weekend,1,0,15,30
6497,Graduation,Married,1,0,100,32,67.67,1.39,5.31,3,1.39,21.25,4,6,2,5,8,0,0,0,0,0,0,0,1,3,433,Weekend,1,0,17,25.47058824
5396,Graduation,Married,2,0,0,48,55.49,0.88,28.18,2.42,6.52,6.52,1,9,7,13,4,0,0,0,0,0,0,0,0,3,1366,Weekday,0,0,30,45.53333333
5250,Master,Widow,1,0,0,75,34.02,8.06,31.33,10.49,8.06,8.06,1,5,5,11,1,0,0,1,0,0,0,1,2,1,1564,Weekend,0,2,22,71.09090909
1052,Graduation,Married,1,0,100,24,65.53,3.8,16.08,6.19,4.7,3.7,3,8,9,7,7,0,0,0,0,0,0,0,1,2,1001,Weekday,1,0,27,37.07407407
2802,Master,Married,2,0,0,61,20.4,2.6,63.16,6.97,1.77,5.1,1,4,6,7,2,0,0,0,0,0,0,0,0,3,961,Weekend,0,0,18,53.38888889
6343,Graduation,Married,2,0,100,6,55.01,4.81,25.03,7.51,4.81,2.83,1,6,9,7,2,0,1,0,0,0,0,0,1,0,1518,Weekday,1,1,23,66
6507,Graduation,Single,0,100,0,16,28.57,19.64,26.79,3.57,0,21.43,2,1,1,4,3,0,0,0,0,0,0,0,0,1,56,Weekday,1,0,8,7
7901,Master,Married,0,0,100,39,40.91,4.55,22.73,9.09,4.55,18.18,1,0,0,3,4,0,0,0,0,0,0,0,1,1,22,Weekend,1,0,4,5.5
4865,Master,Divorced,1,50,50,2,57.25,1.75,35,2.5,0.75,2.75,7,5,1,8,7,0,0,0,0,0,0,1,1,1,400,Weekday,2,1,21,19.04761905
2686,Basic,Live_in,0,0,0,49,0,3.85,15.38,57.69,3.85,19.23,1,1,0,2,7,0,0,0,0,0,0,0,1,1,26,Weekday,0,0,4,6.5
3107,Graduation,Live_in,2,0,100,31,34.57,6.86,35.43,6.86,4.29,12,1,4,1,7,2,0,0,0,0,0,0,0,0,0,350,Weekday,1,0,13,26.92307692
7734,Graduation,Single,2,0,0,58,38.73,8.39,10.28,17.43,5.02,20.15,1,4,10,7,1,0,0,1,1,0,0,1,0,3,1216,Weekday,0,3,22,55.27272727
1146,Master,Live_in,1,0,100,5,59.5,0.92,25.51,3.66,5.61,4.81,4,10,5,7,8,1,0,0,0,0,0,1,2,3,874,Weekend,1,2,26,33.61538462
11031,PhD,Married,1,50,50,90,65,2.5,25,5,0,2.5,1,1,0,3,5,0,0,0,0,0,0,0,2,2,40,Weekday,2,0,5,8
7428,Graduation,Live_in,2,0,0,47,17.56,9.66,32.55,18.29,14.05,7.9,1,3,7,8,1,0,0,0,0,0,0,0,1,1,1367,Weekend,0,0,19,71.94736842
975,Graduation,Single,1,50,50,25,67.42,1.52,9.85,3.03,1.52,16.67,5,4,1,5,6,0,0,0,0,0,0,0,1,2,264,Weekend,2,0,15,17.6
1103,Master,Married,2,100,0,60,72.38,2.68,13.54,2.39,0,9.01,2,4,4,10,6,1,0,1,0,0,0,1,0,3,2053,Weekend,1,3,20,102.65
3422,Graduation,Married,2,0,100,67,81.03,0.87,9.3,2.4,0.87,5.52,1,2,3,4,6,0,1,0,0,1,0,0,1,3,1376,Weekend,1,2,10,137.6
1055,Master,Married,1,50,50,40,64.44,0,17.78,4.44,0,13.33,1,1,0,3,4,0,0,0,0,0,0,0,0,0,45,Weekend,2,0,5,9
6544,PhD,Live_in,2,0,100,63,54.2,0,36.48,6.45,2.87,0,3,6,7,11,3,0,0,0,0,0,0,0,2,0,976,Weekday,1,0,27,36.14814815
1241,Master,Married,0,100,0,1,25.49,5.88,15.69,13.73,7.84,31.37,2,1,0,3,9,0,0,0,0,0,0,1,0,3,51,Weekday,1,1,6,8.5
2909,PhD,Married,2,0,100,89,73.89,1.9,18.2,1.27,1.9,2.85,2,8,4,6,3,0,1,1,0,0,0,0,1,0,1264,Weekend,1,2,20,63.2
5802,Basic,Married,0,0,0,40,2.67,9.33,14.67,21.33,16,36,1,2,0,4,6,0,0,0,0,0,0,0,1,2,75,Weekend,0,0,7,10.71428571
1407,Basic,Married,0,100,0,5,7.02,21.05,8.77,5.26,28.07,29.82,2,2,0,3,7,0,0,0,0,0,0,0,0,3,57,Weekend,1,0,7,8.142857143
6183,Master,Married,1,0,100,3,44.29,0.71,31.43,4.29,3.57,15.71,1,2,1,4,4,0,0,0,0,0,0,0,1,2,140,Weekday,1,0,8,17.5
340,Graduation,Divorced,2,0,100,1,31.79,7.04,36.02,0,0,25.15,2,7,2,8,5,1,0,0,0,0,0,1,1,3,497,Weekday,1,2,19,26.15789474
5991,Master,Married,1,0,100,24,65.04,0.75,14.66,1.13,0.75,17.67,3,5,1,4,7,0,0,0,0,0,0,0,2,2,266,Weekday,1,0,13,20.46153846
3104,Graduation,Single,2,0,0,89,41.38,2.94,48.26,2.54,3.94,0.95,1,5,3,12,2,0,0,1,0,0,0,1,1,3,2006,Weekend,0,2,21,95.52380952
9729,Graduation,Widow,1,50,50,48,30.73,1.63,41.14,9.11,6.99,10.41,6,8,2,7,7,0,0,0,0,0,0,0,1,2,615,Weekday,2,0,23,26.73913043
1008,PhD,Live_in,1,0,0,31,71.3,1.67,13.03,1.08,0.78,12.14,1,7,3,13,6,1,0,0,0,0,0,0,0,3,1021,Weekday,0,1,24,42.54166667
11091,Graduation,Live_in,0,50,50,68,31.82,9.09,40.91,9.09,0,9.09,2,1,0,3,4,0,0,0,0,0,0,0,2,0,22,Weekend,2,0,6,3.666666667
3969,Master,Live_in,1,0,100,46,26.32,3.01,12.78,5.26,4.51,48.12,1,2,2,2,5,0,0,0,0,0,0,0,1,1,133,Weekend,1,0,7,19
1916,Master,Married,1,0,100,92,43.02,0.69,41.19,4.58,0.69,9.84,5,7,1,6,7,0,0,0,0,0,0,0,2,1,437,Weekday,1,0,19,23
9907,Master,Live_in,2,0,100,80,73.25,2.76,15,2.47,0.89,5.63,2,6,8,10,4,0,0,0,0,0,0,0,1,1,1013,Weekday,1,0,26,38.96153846
87,Master,Married,0,100,0,16,0,12.28,8.77,45.61,3.51,29.82,2,2,0,3,7,0,0,0,0,0,0,0,0,1,57,Weekday,1,0,7,8.142857143
8659,PhD,Live_in,2,0,100,50,72.25,6.84,16.76,1.25,0.96,1.93,2,6,8,11,2,0,0,0,0,0,0,0,2,0,1038,Weekday,1,0,27,38.44444444
6262,Master,Single,2,0,0,93,51.88,2.67,28.61,3.5,3.56,9.79,1,3,10,8,2,0,0,0,0,0,0,0,1,2,1573,Weekday,0,0,22,71.5
6147,Graduation,Divorced,0,100,0,51,17.86,7.14,28.57,7.14,7.14,32.14,1,0,1,2,7,0,0,0,0,0,0,0,1,3,28,Weekday,1,0,4,7
8832,Master,Live_in,0,100,0,24,30.08,4.07,45.53,9.76,6.5,4.07,2,3,0,4,7,0,0,0,0,0,0,0,0,3,123,Weekday,1,0,9,13.66666667
10067,Master,Live_in,0,50,50,79,30.77,0,30.77,0,0,38.46,1,1,0,2,7,0,0,0,0,0,0,0,0,1,13,Weekday,2,0,4,3.25
7532,Graduation,Married,1,0,100,26,75,1.52,8.33,3.03,0,12.12,3,3,0,4,8,0,0,0,0,0,0,0,0,3,132,Weekend,1,0,10,13.2
4915,Master,Married,1,0,100,86,24.04,9.84,13.39,18.58,2.87,31.28,4,5,2,12,5,0,0,0,0,0,0,0,1,3,732,Weekday,1,0,23,31.82608696
2115,Graduation,Live_in,1,50,50,68,81.82,0,15.15,0,0,3.03,2,1,0,4,5,0,1,0,0,0,0,0,1,0,66,Weekend,2,1,7,9.428571429
2088,Graduation,Live_in,2,0,0,98,61.13,0.92,25.38,6.07,1.84,4.66,1,5,6,12,2,0,1,1,0,1,0,0,1,1,1631,Weekday,0,3,24,67.95833333
2493,Graduation,Married,1,0,100,34,58.55,0,17.6,3.12,1.48,19.24,2,7,1,8,5,0,0,0,0,0,0,0,1,1,608,Weekday,1,0,18,33.77777778
6292,PhD,Married,2,0,0,60,71.95,0,19.7,2.52,4.88,0.93,1,4,3,10,2,0,0,1,0,0,0,1,0,2,1822,Weekend,0,2,18,101.2222222
1631,PhD,Live_in,2,0,0,3,69.42,4.91,22.78,0,1.95,0.94,4,8,4,7,6,0,0,0,0,0,0,1,1,3,1282,Weekday,0,1,23,55.73913043
10104,Graduation,Live_in,0,67,33,65,50,0,25,0,0,25,1,1,0,2,7,0,0,0,0,0,0,0,1,1,8,Weekday,3,0,4,2
3006,Graduation,Divorced,0,100,0,83,39.53,0,32.56,16.28,6.98,4.65,1,1,0,3,7,0,0,0,0,0,0,0,0,2,43,Weekday,1,0,5,8.6
3919,Master,Single,2,0,0,64,49.72,0,45.73,2.59,1.97,0,1,5,6,8,3,0,0,0,1,0,0,1,0,2,1931,Weekday,0,2,20,96.55
11181,PhD,Married,2,0,0,85,25,12.5,25,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,Weekday,0,0,0,inf
642,Basic,Married,0,100,0,69,0.97,2.91,1.94,19.42,29.13,45.63,3,2,1,2,8,0,0,0,0,0,0,0,0,3,103,Weekday,1,0,8,12.875
4369,Master,Single,2,0,0,48,20.53,5.73,42.77,17.02,0,13.94,3,3,5,6,2,0,0,0,0,0,0,0,1,0,1169,Weekday,0,0,17,68.76470588
10127,Graduation,Married,1,0,100,21,76.2,2.78,15.44,1.01,1.77,2.78,1,8,2,4,7,0,0,0,0,0,0,0,1,0,395,Weekday,1,0,15,26.33333333
271,Graduation,Widow,1,50,50,30,59.69,0,19.38,2.33,4.26,14.34,5,3,4,3,6,1,0,0,0,0,0,0,1,1,258,Weekday,2,1,15,17.2
4973,Graduation,Single,0,100,0,39,8,12,24,16,4,36,1,1,1,2,7,0,0,0,0,0,0,0,1,0,25,Weekend,1,0,5,5
2948,Master,Divorced,1,0,100,76,56.22,6.49,25.95,2.16,6.49,2.7,1,2,2,5,2,0,0,0,0,0,0,0,2,0,185,Weekday,1,0,10,18.5
2715,Master,Divorced,0,50,50,11,38.89,1.67,20.56,2.22,1.11,35.56,4,3,2,2,9,0,0,0,0,0,0,1,1,3,180,Weekend,2,1,11,16.36363636
10432,Graduation,Divorced,0,100,0,26,9.09,0,40.91,13.64,27.27,9.09,1,1,0,3,8,0,0,0,0,0,0,0,1,0,22,Weekend,1,0,5,4.4
9216,Graduation,Married,0,50,50,34,52.27,4.55,25,6.82,2.27,9.09,2,2,0,3,6,0,0,0,0,0,0,0,1,0,44,Weekday,2,0,7,6.285714286
7124,Graduation,Divorced,0,50,50,72,45.74,4.26,12.77,8.51,0,28.72,5,2,1,4,5,0,0,0,0,0,0,0,1,2,94,Weekday,2,0,12,7.833333333
9727,Graduation,Married,0,0,0,13,4.94,29.63,13.58,19.75,1.23,30.86,1,2,0,4,6,0,0,0,0,0,0,0,1,0,81,Weekday,0,0,7,11.57142857
5136,Graduation,Single,2,0,100,58,81.95,0.88,11.53,0,1.88,3.76,7,9,4,8,6,0,1,1,0,0,0,0,1,0,798,Weekday,1,2,28,28.5
